site,parameter,date,year,month,day,hour,aqi,unit,duration,qc_name,aqi_categ
Hanoi,PM2.5 - Principal,2015-01-10T02:00:00Z,2015,01,10,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T03:00:00Z,2015,01,10,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T04:00:00Z,2015,01,10,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T05:00:00Z,2015,01,10,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T06:00:00Z,2015,01,10,06,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T07:00:00Z,2015,01,10,07,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T08:00:00Z,2015,01,10,08,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T09:00:00Z,2015,01,10,09,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T10:00:00Z,2015,01,10,10,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T11:00:00Z,2015,01,10,11,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T12:00:00Z,2015,01,10,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T13:00:00Z,2015,01,10,13,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T14:00:00Z,2015,01,10,14,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T15:00:00Z,2015,01,10,15,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T16:00:00Z,2015,01,10,16,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T17:00:00Z,2015,01,10,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T18:00:00Z,2015,01,10,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T19:00:00Z,2015,01,10,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T20:00:00Z,2015,01,10,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T21:00:00Z,2015,01,10,21,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T22:00:00Z,2015,01,10,22,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-10T23:00:00Z,2015,01,10,23,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T00:00:00Z,2015,01,11,00,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T01:00:00Z,2015,01,11,01,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T02:00:00Z,2015,01,11,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T03:00:00Z,2015,01,11,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T04:00:00Z,2015,01,11,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T05:00:00Z,2015,01,11,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T06:00:00Z,2015,01,11,06,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T07:00:00Z,2015,01,11,07,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T08:00:00Z,2015,01,11,08,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T09:00:00Z,2015,01,11,09,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T10:00:00Z,2015,01,11,10,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T11:00:00Z,2015,01,11,11,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T12:00:00Z,2015,01,11,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T13:00:00Z,2015,01,11,13,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T14:00:00Z,2015,01,11,14,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T15:00:00Z,2015,01,11,15,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T16:00:00Z,2015,01,11,16,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T17:00:00Z,2015,01,11,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T18:00:00Z,2015,01,11,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T19:00:00Z,2015,01,11,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T20:00:00Z,2015,01,11,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T21:00:00Z,2015,01,11,21,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T22:00:00Z,2015,01,11,22,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-11T23:00:00Z,2015,01,11,23,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T00:00:00Z,2015,01,12,00,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T01:00:00Z,2015,01,12,01,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T02:00:00Z,2015,01,12,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T03:00:00Z,2015,01,12,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T04:00:00Z,2015,01,12,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T05:00:00Z,2015,01,12,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T06:00:00Z,2015,01,12,06,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T07:00:00Z,2015,01,12,07,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T08:00:00Z,2015,01,12,08,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T09:00:00Z,2015,01,12,09,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T10:00:00Z,2015,01,12,10,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T11:00:00Z,2015,01,12,11,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T12:00:00Z,2015,01,12,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T13:00:00Z,2015,01,12,13,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T14:00:00Z,2015,01,12,14,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T15:00:00Z,2015,01,12,15,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T16:00:00Z,2015,01,12,16,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T17:00:00Z,2015,01,12,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T18:00:00Z,2015,01,12,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T19:00:00Z,2015,01,12,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T20:00:00Z,2015,01,12,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T21:00:00Z,2015,01,12,21,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T22:00:00Z,2015,01,12,22,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-12T23:00:00Z,2015,01,12,23,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T00:00:00Z,2015,01,13,00,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T01:00:00Z,2015,01,13,01,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T02:00:00Z,2015,01,13,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T03:00:00Z,2015,01,13,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T04:00:00Z,2015,01,13,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T05:00:00Z,2015,01,13,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T06:00:00Z,2015,01,13,06,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T07:00:00Z,2015,01,13,07,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T08:00:00Z,2015,01,13,08,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T09:00:00Z,2015,01,13,09,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T10:00:00Z,2015,01,13,10,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T11:00:00Z,2015,01,13,11,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T12:00:00Z,2015,01,13,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T13:00:00Z,2015,01,13,13,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T14:00:00Z,2015,01,13,14,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T15:00:00Z,2015,01,13,15,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T16:00:00Z,2015,01,13,16,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T17:00:00Z,2015,01,13,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T18:00:00Z,2015,01,13,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T19:00:00Z,2015,01,13,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T20:00:00Z,2015,01,13,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T21:00:00Z,2015,01,13,21,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T22:00:00Z,2015,01,13,22,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-13T23:00:00Z,2015,01,13,23,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T00:00:00Z,2015,01,14,00,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T01:00:00Z,2015,01,14,01,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T02:00:00Z,2015,01,14,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T03:00:00Z,2015,01,14,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T04:00:00Z,2015,01,14,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T05:00:00Z,2015,01,14,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T06:00:00Z,2015,01,14,06,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T07:00:00Z,2015,01,14,07,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T08:00:00Z,2015,01,14,08,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T09:00:00Z,2015,01,14,09,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T10:00:00Z,2015,01,14,10,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T11:00:00Z,2015,01,14,11,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T12:00:00Z,2015,01,14,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T13:00:00Z,2015,01,14,13,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T14:00:00Z,2015,01,14,14,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T15:00:00Z,2015,01,14,15,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T16:00:00Z,2015,01,14,16,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T17:00:00Z,2015,01,14,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T18:00:00Z,2015,01,14,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T19:00:00Z,2015,01,14,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T20:00:00Z,2015,01,14,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T21:00:00Z,2015,01,14,21,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T22:00:00Z,2015,01,14,22,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-14T23:00:00Z,2015,01,14,23,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T00:00:00Z,2015,01,15,00,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T01:00:00Z,2015,01,15,01,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T02:00:00Z,2015,01,15,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T03:00:00Z,2015,01,15,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T04:00:00Z,2015,01,15,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T05:00:00Z,2015,01,15,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T06:00:00Z,2015,01,15,06,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T07:00:00Z,2015,01,15,07,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T08:00:00Z,2015,01,15,08,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T09:00:00Z,2015,01,15,09,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T10:00:00Z,2015,01,15,10,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T11:00:00Z,2015,01,15,11,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T12:00:00Z,2015,01,15,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T13:00:00Z,2015,01,15,13,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T14:00:00Z,2015,01,15,14,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T15:00:00Z,2015,01,15,15,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T16:00:00Z,2015,01,15,16,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T17:00:00Z,2015,01,15,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T18:00:00Z,2015,01,15,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T19:00:00Z,2015,01,15,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T20:00:00Z,2015,01,15,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T21:00:00Z,2015,01,15,21,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T22:00:00Z,2015,01,15,22,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-15T23:00:00Z,2015,01,15,23,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T00:00:00Z,2015,01,16,00,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T01:00:00Z,2015,01,16,01,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T02:00:00Z,2015,01,16,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T03:00:00Z,2015,01,16,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T04:00:00Z,2015,01,16,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T05:00:00Z,2015,01,16,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T06:00:00Z,2015,01,16,06,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T07:00:00Z,2015,01,16,07,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T08:00:00Z,2015,01,16,08,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T09:00:00Z,2015,01,16,09,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T10:00:00Z,2015,01,16,10,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T11:00:00Z,2015,01,16,11,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T12:00:00Z,2015,01,16,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T13:00:00Z,2015,01,16,13,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T14:00:00Z,2015,01,16,14,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T15:00:00Z,2015,01,16,15,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T16:00:00Z,2015,01,16,16,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T17:00:00Z,2015,01,16,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T18:00:00Z,2015,01,16,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T19:00:00Z,2015,01,16,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T20:00:00Z,2015,01,16,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T21:00:00Z,2015,01,16,21,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T22:00:00Z,2015,01,16,22,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-16T23:00:00Z,2015,01,16,23,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T00:00:00Z,2015,01,17,00,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T01:00:00Z,2015,01,17,01,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T02:00:00Z,2015,01,17,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T03:00:00Z,2015,01,17,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T04:00:00Z,2015,01,17,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T05:00:00Z,2015,01,17,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T06:00:00Z,2015,01,17,06,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T07:00:00Z,2015,01,17,07,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T08:00:00Z,2015,01,17,08,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T09:00:00Z,2015,01,17,09,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T10:00:00Z,2015,01,17,10,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T11:00:00Z,2015,01,17,11,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T12:00:00Z,2015,01,17,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T13:00:00Z,2015,01,17,13,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T14:00:00Z,2015,01,17,14,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T15:00:00Z,2015,01,17,15,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T16:00:00Z,2015,01,17,16,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T17:00:00Z,2015,01,17,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T18:00:00Z,2015,01,17,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T19:00:00Z,2015,01,17,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T20:00:00Z,2015,01,17,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T21:00:00Z,2015,01,17,21,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T22:00:00Z,2015,01,17,22,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-17T23:00:00Z,2015,01,17,23,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T00:00:00Z,2015,01,18,00,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T01:00:00Z,2015,01,18,01,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T02:00:00Z,2015,01,18,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T03:00:00Z,2015,01,18,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T04:00:00Z,2015,01,18,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T05:00:00Z,2015,01,18,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T06:00:00Z,2015,01,18,06,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T07:00:00Z,2015,01,18,07,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T08:00:00Z,2015,01,18,08,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T09:00:00Z,2015,01,18,09,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T10:00:00Z,2015,01,18,10,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T11:00:00Z,2015,01,18,11,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T12:00:00Z,2015,01,18,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T13:00:00Z,2015,01,18,13,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T14:00:00Z,2015,01,18,14,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T15:00:00Z,2015,01,18,15,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T16:00:00Z,2015,01,18,16,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T17:00:00Z,2015,01,18,17,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T18:00:00Z,2015,01,18,18,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T19:00:00Z,2015,01,18,19,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T20:00:00Z,2015,01,18,20,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T21:00:00Z,2015,01,18,21,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T22:00:00Z,2015,01,18,22,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-18T23:00:00Z,2015,01,18,23,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-19T00:00:00Z,2015,01,19,00,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-19T01:00:00Z,2015,01,19,01,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-19T02:00:00Z,2015,01,19,02,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-19T03:00:00Z,2015,01,19,03,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-19T04:00:00Z,2015,01,19,04,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-19T05:00:00Z,2015,01,19,05,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2015-01-19T06:00:00Z,2015,01,19,06,NA,UG/M3,1 Hr,Missing,NA
