Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,2017-12-08 05:00 PM,2017,12,08,17,28.9,86,Moderate,18.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 06:00 PM,2017,12,08,18,27.9,84,Moderate,26.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 07:00 PM,2017,12,08,19,26.5,81,Moderate,25.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 08:00 PM,2017,12,08,20,27.6,84,Moderate,28.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 09:00 PM,2017,12,08,21,24.9,78,Moderate,22.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 10:00 PM,2017,12,08,22,28.4,85,Moderate,31.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 11:00 PM,2017,12,08,23,27.2,83,Moderate,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 12:00 AM,2017,12,09,00,27.6,84,Moderate,28.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 01:00 AM,2017,12,09,01,31.8,92,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 02:00 AM,2017,12,09,02,34.0,97,Moderate,36.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 03:00 AM,2017,12,09,03,38.4,108,Unhealthy for Sensitive Groups,42.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 04:00 AM,2017,12,09,04,39.7,111,Unhealthy for Sensitive Groups,40.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 05:00 AM,2017,12,09,05,39.8,112,Unhealthy for Sensitive Groups,40.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 06:00 AM,2017,12,09,06,41.6,116,Unhealthy for Sensitive Groups,43.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 07:00 AM,2017,12,09,07,48.7,134,Unhealthy for Sensitive Groups,55.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 08:00 AM,2017,12,09,08,48.7,134,Unhealthy for Sensitive Groups,48.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 09:00 AM,2017,12,09,09,44.6,123,Unhealthy for Sensitive Groups,40.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 10:00 AM,2017,12,09,10,50.1,137,Unhealthy for Sensitive Groups,55.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 11:00 AM,2017,12,09,11,48.8,134,Unhealthy for Sensitive Groups,47.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 12:00 PM,2017,12,09,12,43.3,120,Unhealthy for Sensitive Groups,34.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 01:00 PM,2017,12,09,13,39.0,110,Unhealthy for Sensitive Groups,33.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 02:00 PM,2017,12,09,14,39.0,110,Unhealthy for Sensitive Groups,38.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 03:00 PM,2017,12,09,15,37.8,107,Unhealthy for Sensitive Groups,36.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 04:00 PM,2017,12,09,16,40.0,112,Unhealthy for Sensitive Groups,43.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 05:00 PM,2017,12,09,17,44.3,123,Unhealthy for Sensitive Groups,50.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 06:00 PM,2017,12,09,18,57.9,152,Unhealthy,70.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 07:00 PM,2017,12,09,19,70.1,159,Unhealthy,82.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 08:00 PM,2017,12,09,20,80.3,164,Unhealthy,90.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 09:00 PM,2017,12,09,21,93.2,170,Unhealthy,106.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 10:00 PM,2017,12,09,22,100.3,174,Unhealthy,107.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-09 11:00 PM,2017,12,09,23,97.2,173,Unhealthy,94.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 12:00 AM,2017,12,10,00,97.5,173,Unhealthy,97.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 01:00 AM,2017,12,10,01,94.8,171,Unhealthy,92.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 02:00 AM,2017,12,10,02,96.0,172,Unhealthy,97.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 03:00 AM,2017,12,10,03,98.5,173,Unhealthy,101.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 04:00 AM,2017,12,10,04,99.9,174,Unhealthy,101.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 05:00 AM,2017,12,10,05,102.8,175,Unhealthy,109.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 06:00 AM,2017,12,10,06,99.7,174,Unhealthy,94.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 07:00 AM,2017,12,10,07,105.1,177,Unhealthy,120.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 08:00 AM,2017,12,10,08,111.6,180,Unhealthy,126.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 09:00 AM,2017,12,10,09,113.6,181,Unhealthy,118.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 10:00 AM,2017,12,10,10,114.2,181,Unhealthy,115.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 11:00 AM,2017,12,10,11,112.1,180,Unhealthy,106.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 12:00 PM,2017,12,10,12,111.3,180,Unhealthy,108.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 01:00 PM,2017,12,10,13,110.5,179,Unhealthy,108.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 02:00 PM,2017,12,10,14,110.0,179,Unhealthy,108.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 03:00 PM,2017,12,10,15,110.2,179,Unhealthy,110.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 04:00 PM,2017,12,10,16,113.7,181,Unhealthy,123.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 05:00 PM,2017,12,10,17,114.5,181,Unhealthy,116.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 06:00 PM,2017,12,10,18,117.0,183,Unhealthy,128.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 07:00 PM,2017,12,10,19,121.2,185,Unhealthy,134.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 08:00 PM,2017,12,10,20,127.9,188,Unhealthy,142.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 09:00 PM,2017,12,10,21,131.3,190,Unhealthy,140.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 10:00 PM,2017,12,10,22,129.4,189,Unhealthy,124.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-10 11:00 PM,2017,12,10,23,119.6,184,Unhealthy,96.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 12:00 AM,2017,12,11,00,120.2,184,Unhealthy,121.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 01:00 AM,2017,12,11,01,126.7,188,Unhealthy,140.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 02:00 AM,2017,12,11,02,131.7,190,Unhealthy,142.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 03:00 AM,2017,12,11,03,126.4,188,Unhealthy,115.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 04:00 AM,2017,12,11,04,125.2,187,Unhealthy,122.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 05:00 AM,2017,12,11,05,129.5,189,Unhealthy,138.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 06:00 AM,2017,12,11,06,128.2,189,Unhealthy,125.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 07:00 AM,2017,12,11,07,122.9,186,Unhealthy,112.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 08:00 AM,2017,12,11,08,120.5,185,Unhealthy,115.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 09:00 AM,2017,12,11,09,122.2,185,Unhealthy,126.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 10:00 AM,2017,12,11,10,123.1,186,Unhealthy,125.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 11:00 AM,2017,12,11,11,117.9,183,Unhealthy,103.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 12:00 PM,2017,12,11,12,87.8,168,Unhealthy,62.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 01:00 PM,2017,12,11,13,75.5,161,Unhealthy,63.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 02:00 PM,2017,12,11,14,74.3,161,Unhealthy,73.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 03:00 PM,2017,12,11,15,75.0,161,Unhealthy,75.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 04:00 PM,2017,12,11,16,71.9,159,Unhealthy,68.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 05:00 PM,2017,12,11,17,68.5,158,Unhealthy,65.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 06:00 PM,2017,12,11,18,68.3,158,Unhealthy,68.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 07:00 PM,2017,12,11,19,71.1,159,Unhealthy,74.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 08:00 PM,2017,12,11,20,72.7,160,Unhealthy,74.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 09:00 PM,2017,12,11,21,78.4,163,Unhealthy,84.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 10:00 PM,2017,12,11,22,81.2,164,Unhealthy,87.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-11 11:00 PM,2017,12,11,23,91.4,170,Unhealthy,105.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 12:00 AM,2017,12,12,00,92.3,170,Unhealthy,94.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 01:00 AM,2017,12,12,01,99.1,174,Unhealthy,109.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 02:00 AM,2017,12,12,02,93.1,170,Unhealthy,84.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 03:00 AM,2017,12,12,03,92.8,170,Unhealthy,92.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 04:00 AM,2017,12,12,04,97.5,173,Unhealthy,104.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 05:00 AM,2017,12,12,05,94.2,171,Unhealthy,89.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 06:00 AM,2017,12,12,06,93.3,171,Unhealthy,91.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 07:00 AM,2017,12,12,07,97.1,172,Unhealthy,104.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 08:00 AM,2017,12,12,08,97.6,173,Unhealthy,100.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 09:00 AM,2017,12,12,09,97.3,173,Unhealthy,95.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 10:00 AM,2017,12,12,10,94.6,171,Unhealthy,85.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 11:00 AM,2017,12,12,11,88.2,168,Unhealthy,75.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 12:00 PM,2017,12,12,12,81.5,164,Unhealthy,71.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 01:00 PM,2017,12,12,13,79.1,163,Unhealthy,72.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 02:00 PM,2017,12,12,14,72.7,160,Unhealthy,65.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 03:00 PM,2017,12,12,15,70.0,158,Unhealthy,65.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 04:00 PM,2017,12,12,16,63.9,155,Unhealthy,58.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 05:00 PM,2017,12,12,17,62.5,155,Unhealthy,60.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 06:00 PM,2017,12,12,18,58.6,153,Unhealthy,54.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 07:00 PM,2017,12,12,19,54.7,148,Unhealthy for Sensitive Groups,50.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 08:00 PM,2017,12,12,20,52.2,142,Unhealthy for Sensitive Groups,49.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 09:00 PM,2017,12,12,21,56.7,152,Unhealthy,61.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 10:00 PM,2017,12,12,22,56.1,151,Unhealthy,54.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-12 11:00 PM,2017,12,12,23,54.2,147,Unhealthy for Sensitive Groups,50.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 12:00 AM,2017,12,13,00,55.2,150,Unhealthy for Sensitive Groups,57.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 01:00 AM,2017,12,13,01,59.7,153,Unhealthy,70.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 02:00 AM,2017,12,13,02,66.5,157,Unhealthy,77.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 03:00 AM,2017,12,13,03,61.4,154,Unhealthy,52.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 04:00 AM,2017,12,13,04,49.3,135,Unhealthy for Sensitive Groups,37.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 05:00 AM,2017,12,13,05,49.4,135,Unhealthy for Sensitive Groups,49.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 06:00 AM,2017,12,13,06,43.8,121,Unhealthy for Sensitive Groups,38.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 07:00 AM,2017,12,13,07,43.4,120,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 08:00 AM,2017,12,13,08,43.5,121,Unhealthy for Sensitive Groups,43.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 09:00 AM,2017,12,13,09,39.2,110,Unhealthy for Sensitive Groups,34.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 10:00 AM,2017,12,13,10,35.8,102,Unhealthy for Sensitive Groups,32.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 11:00 AM,2017,12,13,11,41.4,116,Unhealthy for Sensitive Groups,46.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 12:00 PM,2017,12,13,12,43.6,121,Unhealthy for Sensitive Groups,45.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 01:00 PM,2017,12,13,13,42.6,118,Unhealthy for Sensitive Groups,41.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 02:00 PM,2017,12,13,14,37.6,106,Unhealthy for Sensitive Groups,30.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 03:00 PM,2017,12,13,15,34.1,97,Moderate,29.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 04:00 PM,2017,12,13,16,34.6,98,Moderate,35.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 05:00 PM,2017,12,13,17,37.5,106,Unhealthy for Sensitive Groups,41.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 06:00 PM,2017,12,13,18,52.2,142,Unhealthy for Sensitive Groups,66.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 07:00 PM,2017,12,13,19,52.5,143,Unhealthy for Sensitive Groups,52.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 08:00 PM,2017,12,13,20,64.6,156,Unhealthy,76.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 09:00 PM,2017,12,13,21,66.5,157,Unhealthy,68.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 10:00 PM,2017,12,13,22,60.4,154,Unhealthy,54.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-13 11:00 PM,2017,12,13,23,48.0,132,Unhealthy for Sensitive Groups,35.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 12:00 AM,2017,12,14,00,37.0,105,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 01:00 AM,2017,12,14,01,31.4,92,Moderate,25.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 02:00 AM,2017,12,14,02,27.7,84,Moderate,23.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 03:00 AM,2017,12,14,03,25.3,79,Moderate,22.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 04:00 AM,2017,12,14,04,23.6,75,Moderate,21.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 05:00 AM,2017,12,14,05,21.7,71,Moderate,19.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 06:00 AM,2017,12,14,06,19.3,66,Moderate,16.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 07:00 AM,2017,12,14,07,31.8,92,Moderate,44.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 08:00 AM,2017,12,14,08,29.4,87,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 09:00 AM,2017,12,14,09,28.3,85,Moderate,27.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 10:00 AM,2017,12,14,10,31.1,91,Moderate,33.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 11:00 AM,2017,12,14,11,32.0,93,Moderate,32.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 12:00 PM,2017,12,14,12,31.9,93,Moderate,31.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 01:00 PM,2017,12,14,13,29.9,88,Moderate,27.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 02:00 PM,2017,12,14,14,27.4,83,Moderate,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 03:00 PM,2017,12,14,15,26.2,81,Moderate,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 04:00 PM,2017,12,14,16,25.9,80,Moderate,25.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 05:00 PM,2017,12,14,17,21.5,71,Moderate,17.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 06:00 PM,2017,12,14,18,22.3,72,Moderate,23.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 07:00 PM,2017,12,14,19,24.1,76,Moderate,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 08:00 PM,2017,12,14,20,24.9,78,Moderate,25.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 09:00 PM,2017,12,14,21,22.5,73,Moderate,20.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 10:00 PM,2017,12,14,22,23.8,76,Moderate,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-14 11:00 PM,2017,12,14,23,25.3,79,Moderate,27.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 12:00 AM,2017,12,15,00,27.7,84,Moderate,30.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 01:00 AM,2017,12,15,01,27.3,83,Moderate,26.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 02:00 AM,2017,12,15,02,25.8,80,Moderate,23.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 03:00 AM,2017,12,15,03,23.3,75,Moderate,20.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 04:00 AM,2017,12,15,04,26.2,81,Moderate,29.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 05:00 AM,2017,12,15,05,26.4,81,Moderate,27.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 06:00 AM,2017,12,15,06,27.5,83,Moderate,29.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 07:00 AM,2017,12,15,07,25.9,80,Moderate,22.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 08:00 AM,2017,12,15,08,22.5,73,Moderate,18.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 09:00 AM,2017,12,15,09,21.7,71,Moderate,20.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 10:00 AM,2017,12,15,10,29.0,87,Moderate,36.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 11:00 AM,2017,12,15,11,30.9,91,Moderate,32.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 12:00 PM,2017,12,15,12,30.0,89,Moderate,29.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 01:00 PM,2017,12,15,13,31.4,92,Moderate,32.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 02:00 PM,2017,12,15,14,29.1,87,Moderate,26.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 03:00 PM,2017,12,15,15,27.6,84,Moderate,26.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 04:00 PM,2017,12,15,16,28.1,85,Moderate,28.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 05:00 PM,2017,12,15,17,24.6,77,Moderate,21.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 06:00 PM,2017,12,15,18,25.4,79,Moderate,26.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 07:00 PM,2017,12,15,19,28.1,85,Moderate,30.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 08:00 PM,2017,12,15,20,28.0,84,Moderate,28.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 09:00 PM,2017,12,15,21,30.3,89,Moderate,33.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 10:00 PM,2017,12,15,22,24.8,78,Moderate,18.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-15 11:00 PM,2017,12,15,23,23.1,74,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-16 12:00 AM,2017,12,16,00,22.9,74,Moderate,22.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-16 01:00 AM,2017,12,16,01,20.8,69,Moderate,18.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-16 02:00 AM,2017,12,16,02,24.9,78,Moderate,29.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-16 03:00 AM,2017,12,16,03,24.4,77,Moderate,23.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-16 04:00 AM,2017,12,16,04,22.4,73,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-16 05:00 AM,2017,12,16,05,21.3,70,Moderate,20.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-16 06:00 AM,2017,12,16,06,23.1,74,Moderate,25.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-16 07:00 AM,2017,12,16,07,26.1,80,Moderate,29.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-16 08:00 AM,2017,12,16,08,24.7,77,Moderate,23.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-16 09:00 AM,2017,12,16,09,25.6,79,Moderate,27.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-16 10:00 AM,2017,12,16,10,27.1,83,Moderate,29.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-16 11:00 AM,2017,12,16,11,25.2,79,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-16 12:00 PM,2017,12,16,12,24.7,77,Moderate,23.9,UG/M3,1 Hr,Valid
