Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,2016-12-29 06:00 AM,2016,12,29,06,160,4,73.7,97.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-29 07:00 AM,2016,12,29,07,161,4,74.7,78.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-29 08:00 AM,2016,12,29,08,161,4,75.0,51.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-29 09:00 AM,2016,12,29,09,161,4,75.8,48.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-29 10:00 AM,2016,12,29,10,163,4,78.0,51.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-29 11:00 AM,2016,12,29,11,164,4,81.1,41.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-29 12:00 PM,2016,12,29,12,163,4,78.8,46.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-29 01:00 PM,2016,12,29,13,163,4,78.6,46.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-29 02:00 PM,2016,12,29,14,163,4,77.9,41.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-29 03:00 PM,2016,12,29,15,162,4,76.7,47.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-29 04:00 PM,2016,12,29,16,162,4,76.1,73.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-29 05:00 PM,2016,12,29,17,161,4,74.4,72.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-29 06:00 PM,2016,12,29,18,160,4,73.7,73.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-29 07:00 PM,2016,12,29,19,162,4,76.6,74.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-29 08:00 PM,2016,12,29,20,163,4,79.7,104.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-29 09:00 PM,2016,12,29,21,165,4,83.4,151.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-29 10:00 PM,2016,12,29,22,167,4,87.0,176.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-29 11:00 PM,2016,12,29,23,168,4,89.0,65.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 12:00 AM,2016,12,30,00,169,4,91.1,64.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 01:00 AM,2016,12,30,01,170,4,91.9,53.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 02:00 AM,2016,12,30,02,170,4,92.8,55.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 03:00 AM,2016,12,30,03,171,4,93.7,70.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 04:00 AM,2016,12,30,04,171,4,93.9,80.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 05:00 AM,2016,12,30,05,170,4,92.7,105.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 06:00 AM,2016,12,30,06,170,4,91.7,165.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 07:00 AM,2016,12,30,07,169,4,90.4,153.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 08:00 AM,2016,12,30,08,169,4,89.9,140.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 09:00 AM,2016,12,30,09,169,4,89.6,133.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 10:00 AM,2016,12,30,10,168,4,89.2,99.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 11:00 AM,2016,12,30,11,168,4,88.8,92.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 12:00 PM,2016,12,30,12,171,4,93.3,66.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 01:00 PM,2016,12,30,13,172,4,95.7,67.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 02:00 PM,2016,12,30,14,172,4,96.9,62.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 03:00 PM,2016,12,30,15,173,4,97.7,52.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 04:00 PM,2016,12,30,16,173,4,98.8,46.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 05:00 PM,2016,12,30,17,174,4,99.1,45.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 06:00 PM,2016,12,30,18,173,4,98.2,44.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 07:00 PM,2016,12,30,19,174,4,99.6,61.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 08:00 PM,2016,12,30,20,175,4,102.5,96.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 09:00 PM,2016,12,30,21,177,4,105.2,142.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 10:00 PM,2016,12,30,22,177,4,106.2,166.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-30 11:00 PM,2016,12,30,23,178,4,108.2,172.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-31 12:00 AM,2016,12,31,00,179,4,110.0,123.5,UG/M3,1 Hr,Valid
